"industry","CAR","RateVulnerability","MktBeta","SMBBeta","HMLBeta","RMWBeta","CMABeta","HistVol","PreMomentum","n_estimation","TechGrowth","Finance","Defensive","CAR_z","RateVulnerability_z","MktBeta_z","SMBBeta_z","HMLBeta_z","RMWBeta_z","CMABeta_z","HistVol_z","PreMomentum_z","fitted_m2","rv_resid","car_resid","CAR_1","CAR_3_rebuilt","CAR_5","RateVulnerability_long","RateVulnerability_10Y","Z_presample_simple_2Y","Z_presample_2Y","Z_presample_10Y","Z_recent_nonoverlap_2Y","Z_verylong_2Y","Z_precovid_2Y","Z_termspread","RV_early_2Y","RV_late_2Y","RateVulnerability_long_z","RateVulnerability_10Y_z","RateVulnerability_winsor_z","Z_presample_simple_2Y_z","Z_presample_2Y_z","Z_presample_10Y_z","Z_recent_nonoverlap_2Y_z","Z_verylong_2Y_z","Z_precovid_2Y_z","Z_termspread_z","RV_early_2Y_z","RV_late_2Y_z","GoldDummy","FinanceDummy","DefensiveDummy","HighGrowthProxy","HighVolProxy","Z_early_nonoverlap_2Y_z"
"Oil",0.78,1.17921815272953,1.02428223392746,-0.217457405676798,1.07948041701721,-1.27671239287725,0.82413220460414,2.21083711262518,23.16,230,0,0,0,1.19099696879147,0.366044982005989,0.227829758250034,-1.25369350756073,2.69931168032937,-2.95987291690035,1.59491062206745,0.634266863782846,2.76028409242626,1.94933862346018,0.00423465892928268,-1.17398778087961,-2.3,0.78,2.32,1.48368155956308,0.835157729958218,-30.6842035878885,0.217920765091554,0.142366536875452,7.20415839705166,1.23861159185831,-1.44231004886814,0.838626136247054,8.03837612444173,5.10544699600229,0.609859963771278,0.00653816290441593,0.481658179686377,-1.60031599044321,-0.162504962751279,-0.199425009835095,1.26250544860274,0.0535684547511651,-0.699001111154104,-0.00917063320173453,0.717301340940919,1.06371213562632,0,0,0,0,1,-0.162504962751279
"Other",-2.26,0.670066079709772,0.830134571966138,-0.0845635719111859,0.464900587749153,0.016267068040125,-0.101806019276266,1.16405429909425,1.69,230,0,0,0,0.159897884337342,0.00524261030635954,-0.549535671619206,-0.921683674757141,0.89593894236176,-0.00874290633725283,-0.380112903542558,-1.14060035806651,0.530458649935899,-1.42393049659805,0.0537763368846925,-0.89510959607347,-1.27,-2.26,-2.19,0.541962818170015,0.882941139052977,-21.6254679969204,1.38372937411898,1.58525902321665,-1.91042603168688,0.675455919602486,0.922129257280142,0.809913807357496,-5.182331912559,-0.963288024092216,-0.0820790821926875,0.0336809056772956,0.0323777031567294,0.187264093942984,0.216301466267764,0.280502883495314,-0.559320005041343,-0.122181010685789,0.166969661538366,-0.0182200494055354,-0.596904005886444,-0.221443141790991,0,0,0,0,0,0.216301466267764
"Paper",-2.58,0.359418748766252,0.750490061743114,0.476907058845752,0.228351667301847,0.540967491064441,-0.0431840139666531,1.25112854238899,-11.37,230,0,0,0,0.0513611386053281,-0.214892590365273,-0.868431548606805,0.481043336418696,0.20182915545517,1.18884701039937,-0.255072337531888,-0.992962072174255,-0.825923291327454,-2.29704615577378,-0.73364125148792,0.522497958271418,-2.04,-2.58,-1,0.0985697489194107,0.26791152511816,-21.8630364167519,-1.56208094833701,-1.20311658264558,-3.56235226308561,-0.796978119151373,0.44810167690369,3.94952096319629,-7.71911764705336,0.41175964763945,-0.40786741350534,-0.315678650808753,-0.241740361513414,0.140384198652382,-0.740881282406497,-0.646953072512015,-0.889507440292416,-0.581697815631703,-0.00664191266813882,0.971306504811017,-0.84907335768647,0.0697460049051539,0,0,0,0,0,-0.740881282406497
"PerSv",-2.29,0.61714854634064,1.00271093295227,0.427599927772444,-0.0474883052951104,0.192297609334537,0.0176858759783285,1.75104510548933,-0.720000000000002,230,0,0,0,0.149722564424965,-0.032256542806852,0.141458470097454,0.357858897533845,-0.607573078288038,0.393033787641339,-0.12523704016311,-0.145331111828771,0.280161522949323,-2.18645167984949,0.0343549338935975,-0.141265996703132,-1.78,-2.29,-2.03,0.529198307303668,0.473169596323223,-19.6745404402071,5.14149213315267,4.2275228510519,-1.78811861081029,2.56019514504333,0.0786527006282663,0.274873126822254,5.03370828395913,-4.28801508877168,-0.0914579583717806,-0.199084478598726,-0.014317215451477,0.572244890814687,1.43731208570196,1.15935984929163,-0.534873166651216,0.466007882151664,-0.141951799719901,-0.186851643963826,0.418622137803605,-0.925509231181468,0,0,0,1,1,1.43731208570196
"RlEst",-2.93,0.667970939322253,1.21392865972877,0.760167900753688,0.245276332406647,0.0839547674814385,-0.173443550320513,2.00103067661363,-14.02,230,0,1,0,-0.0673509270390617,0.00375792299795475,0.98717228046685,1.18871638713019,0.25149150718835,0.145749262490787,-0.532915547909123,0.278530639041202,-1.10114627328365,-3.00792997907022,0.166560442425325,-0.104933795702795,-5.39,-2.93,-1.31,0.904070455901681,1.77263758561994,-25.4384300614855,4.73272455755715,2.94855337027677,4.81332892144207,3.70587145722677,0.868512533180666,-2.95529079565302,11.3193894341606,2.06004308042662,0.183983811509175,0.539061376694403,0.0305289319907432,-0.565156040267853,1.30449115402323,0.733955230199895,0.78462584498038,0.823550226746129,0.147332652511774,-1.20491945216629,1.04345068351596,0.418797355031982,0,1,0,0,1,1.30449115402323
"Rtail",-6.58,1.00409639648808,1.04925093484565,-0.0897891360573697,0.0343427463847222,0.228783809282061,-0.456024227215181,1.86588444948005,-11.15,230,0,0,0,-1.30534818304484,0.241947785242405,0.327804204125233,-0.934738747587223,-0.367454739398879,0.476310841060384,-1.13565930592235,0.0493841479110079,-0.803074590938637,-6.67395775086072,1.26187797705766,-1.29143584456729,-3.32,-6.58,-6.58,0.420929041787476,0.920587747970843,-17.570862643563,-0.621602447977068,-0.293787155066625,-4.04979093290978,-1.6666344892045,-0.201033906855258,0.1991362044907,-3.04380814120364,-3.14967862616187,-0.171010088955559,0.0550655712230806,0.327129129793234,0.987368226238655,-0.435291411537604,-0.34449633325215,-0.986936805582633,-0.85309993351936,-0.24438641369559,-0.210722049419596,-0.384323910571806,-0.684447608362951,0,0,0,1,1,-0.435291411537604
"Rubbr",-10.62,1.32538059425775,0.970514515072615,0.117929675171275,-0.0490072673709112,0.238159569740184,-0.0676638318652888,1.7117287890094,-21.59,230,0,0,0,-2.67562459791151,0.469620629344547,0.0125443128398806,-0.4157930160056,-0.612030196252303,0.497710321018237,-0.307287717570783,-0.211993690256758,-1.887349282117,-7.17600662953194,0.844718941518138,-4.3713954115471,-3.65,-10.62,-8.56,1.21133336587986,2.20256425192646,-20.1497563779411,-3.12684601282772,-2.4298321638467,-3.16666014476594,-0.802574289598984,-0.373011965183554,1.47615337591173,-9.67514107890774,0.01761355304584,0.409748889175473,0.783275616235544,0.610633263674667,0.478469491638318,-1.24932071383939,-1.05497725322857,-0.81041639904997,-0.583444266947237,-0.30737300492229,0.191762190992965,-1.0435119948206,-0.0137209666899432,0,0,0,1,0,-1.24932071383939
"Ships",-1.68,0.137256936172009,1.04737894675537,0.730471281359022,0.376577222563814,0.187494138134169,0.194822749844489,1.59376030864035,5.54,230,0,0,0,0.356620735976616,-0.372323961330114,0.320308781250661,1.11452506191457,0.636770090220136,0.382070219817746,0.252595394135301,-0.412014541107523,0.93031090674018,1.32399553104502,-0.695188792513215,-2.24076000568397,-2.8,-1.68,0.32,0.377938528047161,0.0500661789704828,-27.4568559571394,-4.48836644228584,-2.3966393295008,2.49371913052964,-2.59251635487477,-1.00056218754147,-1.04734051126714,8.58670583423946,-2.64217935876592,-0.202597880251898,-0.439422860499391,-0.437777990186996,-0.963456431823335,-1.69171982457316,-1.04393681382502,0.320981650047934,-1.14204888842822,-0.53721191410702,-0.603580693266548,0.771808091594793,-0.576976222708487,0,0,0,0,0,-1.69171982457316
"Smoke",-3.53,1.26911598017038,0.536334252148408,0.132176526974617,0.266194337320385,0.279241068103959,0.375655654524337,1.35405187561933,-1.11022302462516e-15,230,0,0,1,-0.270857325286587,0.429749621680595,-1.72590941520997,-0.380199980940123,0.312871588339132,0.591475803274403,0.638311451358166,-0.818450943263163,0.354939087858176,-2.08275875065389,-0.500723191265975,-0.897506080911145,-2.65,-3.53,-2.37,0.678759705340685,1.15491881620707,-15.529031628682,5.78345946561522,2.76587549554439,-8.93472373014855,6.11070286220547,4.15658156819635,2.33185719891053,-15.8363102582784,-5.90233937845933,0.0184340577069096,0.188174280486937,0.56098485022718,1.39028720110337,1.6459066619248,0.67319380243704,-1.96333841543442,1.57404934220032,1.35158081211336,0.461458880219586,-1.65596341993155,-1.26736916961765,0,0,1,0,0,1.6459066619248
"Soda",-1.96,0.500076088676921,0.684750264093271,-0.0396731048180207,-0.0303377980135694,0.477086592331418,0.320439457274509,1.2095146506538,-2.79,230,0,0,1,0.261651083461105,-0.1152180441423,-1.1316530859837,-0.809533426308718,-0.557248033760167,1.04304358269527,0.520535463986013,-1.06352029252298,0.0651760238363722,-3.36509426060156,-0.291323440424645,1.72493313242611,-1.69,-1.96,-1.4,0.475343826590256,0.571147431100023,-15.452398780835,5.44098543512851,1.86892524296928,0.705991818261931,5.13520824510434,3.09572129797639,0.0409149280515722,-3.76798450141173,3.64840862269164,-0.131028178616733,-0.143429446503452,-0.117623029872882,1.40540932838541,1.53462650537436,0.374854564264057,-0.0363497397842617,1.26961725363517,0.963043036780205,-0.260589484008471,-0.4563107090071,0.755160098231454,0,0,1,1,0,1.53462650537436
"Softw",-8.49,-0.259674199883773,1.0849757964318,-0.34434584366049,-0.343148615825139,-0.116921484709435,-0.257554631050029,2.0946875769878,-16.9,230,1,0,0,-1.9531768841328,-0.6536027832761,0.470846217113629,-1.5707000073053,-1.47513448905529,-0.312735929400294,-0.712324237302133,0.437330115327412,-1.40025653291906,-7.89205934984993,0.528840059888332,-1.17854483319747,-4.11,-8.49,-8.76,-0.0989096481212915,0.189142057308194,-20.8495739250572,1.49142025213076,0.405529100443792,0.720270925325109,0.0295596196561758,-0.741414848795159,-0.319193931382411,2.70779366812245,-0.118181014039749,-0.552967749284735,-0.360422620392059,-0.788033678824202,0.340372966205343,0.251293485216397,-0.111893155637805,-0.0334956282330008,-0.323752148180615,-0.442299762802566,-0.374086893439417,0.187414443341128,-0.0424777181310245,0,0,0,1,1,0.251293485216397
"Steel",-3.49,1.11371790040996,1.41217976207112,0.323575412699556,0.750348674863364,-0.0965597147402358,0.0834414361703935,2.50440837411709,-1.44,230,0,0,0,-0.257290232070086,0.319629288864134,1.78096784739526,0.0979735373316713,1.73353444076893,-0.266261695090606,0.0150193775649994,1.13203010804303,0.205383958040471,-3.80503684887426,1.37689153363816,-1.19662810366672,-5.92,-3.49,1.05,0.850040772946037,2.79706965408905,-28.2442772545586,-1.2726440745263,-0.571935318090655,-5.07069364736859,-2.45585873541407,-1.45996263013115,1.96602870790232,-6.3920626707714,-5.20927131728893,0.144284859332901,1.12097666171739,0.42386015403873,-1.1188399966877,-0.64683449998812,-0.437012624782883,-1.19099509978539,-1.0994008165871,-0.705466330792689,0.346158784324348,-0.717157371002352,-1.12060051462229,0,0,0,0,1,-0.64683449998812
"Telcm",-3.59,1.38739665738992,0.712026036202958,0.293406230542444,0.195593146945906,0.0441896005894333,-0.0101710095680203,1.27023367172581,-7.7,230,1,0,0,-0.29120796511134,0.513567308239231,-1.02244114854977,0.0226016044136254,0.105705235123423,0.0549882094831975,-0.184655695625561,-0.960568468275921,-0.444765425750386,-2.19964889035697,-0.209083794889609,-1.16080169550454,-1.81,-3.59,-3.94,1.70399068740128,1.17882646705802,-17.777273014902,2.35484035251873,1.34367093721358,6.26055090305042,2.61825813789346,2.72309797365279,1.38399029439057,8.03230426825453,4.41235123073285,0.771734715789081,0.201754709963288,0.665356808707612,0.946636816726674,0.53184475447155,0.200147027278205,1.07389694272282,0.484128164797855,0.826570551633866,0.162714666268731,0.716697767679635,0.916937613828571,0,0,0,0,0,0.53184475447155
"Toys",-4.82,-0.600960563069034,0.998642213875462,0.612918208198704,-0.0393504362431161,-0.54038918664122,-0.919440498916795,2.78160314437223,-22.15,230,0,0,0,-0.708396081518767,-0.895449837999189,0.125167356816915,0.820841186149947,-0.583693981554592,-1.2792696458666,-2.12412485919169,1.60202627671758,-1.94550961037944,-4.36641125267792,-1.11341907733124,0.768814438094309,-4.68,-4.82,-4.77,-1.46188316001387,-1.67411161649583,-20.1641298157542,0.182981847693943,2.28551363412438,-9.27329311247862,-0.463172922737981,-1.62250132805404,4.48676387202029,-23.3819902643846,-2.94149603378281,-1.55442874824288,-1.41881958592446,-1.08918790760998,0.475633149753643,-0.173857672304712,0.513418172326049,-2.03101174967977,-0.477523982853401,-0.764995776723784,1.14063218727968,-2.40604223429759,-0.640361492166332,0,0,0,1,1,-0.173857672304712
"Trans",-1.89,-0.420614623773111,1.05477837892517,0.41181854599388,0.289796043156458,0.169056149312386,-0.194790908576075,1.65378811522367,-11.54,230,0,0,0,0.285393496589983,-0.76765060851075,0.349936038727533,0.318432132745408,0.382126501773237,0.339986873723612,-0.578449400683521,-0.310234702035774,-0.843579105264266,-2.42695922588419,-0.563765200515656,1.15590710540955,-3.07,-1.89,-0.47,-0.439212168683154,-0.403929582887775,-24.6378811208724,-1.22194385786861,1.11709330428094,-1.40150997682343,-1.5771633209425,-1.24325313727647,-1.10622743493519,-1.79742903588908,-2.54559112431813,-0.803009073797811,-0.69730923607505,-0.930048990495297,-0.407181968892665,-0.630360468252661,0.124783875083206,-0.457597734567332,-0.825177796233449,-0.626096948593206,-0.622140395730373,-0.26042751411603,-0.556522062356127,0,0,0,0,0,-0.630360468252661
"Txtls",-4.08,0.749264900870831,1.19740583676866,1.45461057919324,0.213511744420604,0.67051161731255,-0.0285035963848248,2.32857700080553,-16.75,230,0,0,0,-0.457404857013486,0.0613655724328756,0.921015051256446,2.92364863362582,0.158284100633817,1.48452189945889,-0.223759049731346,0.833900126322391,-1.38467787356305,-2.61659209404966,-0.295240320845796,-1.13926876013086,-3.7,-4.08,-3.62,1.53431850445671,-0.0186773108352786,-20.6268970354043,6.68974924691734,7.08739550176061,8.88690561752252,2.82048372029051,-1.20700558373133,6.47488101285983,22.1948696086375,-5.35251424200228,0.647066061303543,-0.478471703946447,0.102263472060289,0.384314283312942,1.94038758533976,2.11059680522607,1.59885339098796,0.547238668260584,-0.612821360647229,1.76723755734809,2.12452850133114,-1.15093457930604,0,0,0,0,1,1.94038758533976
"Util",-0.35,2.48235390289952,0.632318035917062,-0.0933891737067424,0.0533815507908278,0.118909337451282,0.575255197252447,1.11608465932216,-7.79,230,0,0,1,0.807726585425298,1.2894910293123,-1.34159123915765,-0.943732753284755,-0.31158883037554,0.225530483741697,1.06405669269506,-1.22193503434785,-0.454112621363992,-4.60387830320264,0.669009908195148,3.51938411363561,-1.06,-0.35,-0.17,2.41885503039582,3.03073280505112,-20.6058991341398,2.93383569536779,2.05903909416326,1.6523074563966,7.47208041870287,5.04008208707957,1.36213920863695,-1.26088931285463,3.57696384204709,1.29698979434214,1.25370596927865,1.63155716241422,0.388457845042659,0.719977829270408,0.4380893104147,0.152800070633785,1.99890767107744,1.67516096281634,0.155827744269122,-0.207092747867224,0.74003048117201,0,0,1,1,0,0.719977829270408
"Whlsl",-1.79,0.24231234578884,0.978799045557971,0.502064037941732,0.0669220742214926,0.421472228171477,0.212700169705381,1.35727653475553,1.01,230,0,0,0,0.319311229631237,-0.297878146497582,0.0457154957269383,0.54389323838052,-0.271856626925658,0.916107908887779,0.290727878454286,-0.81298338903081,0.45983539418865,-0.724607607093085,-0.373077009419064,-0.655797718265094,-1.82,-1.79,-1.07,0.253087200371254,-0.0548628168430471,-24.2505800525211,-1.10276568141244,-0.216527374524211,0.916049871382355,-0.0104942816841321,-0.301391608697773,-0.342136191590056,-0.409453883554073,1.49305525862116,-0.294333878233214,-0.499026409026774,-0.345076129592125,-0.330755002955329,-0.591635879078436,-0.318798560156863,0.0056367172955672,-0.33625215856145,-0.281142204543855,-0.38131772664955,-0.122455753348215,0.29872828149163,0,0,0,1,0,-0.591635879078436
